# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-07-24 15:29:54 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 05543830 FOX RIVER AT WAUKESHA, WI
# -----------------------------------------------------------------------------------
#
# Data provided for site 05543830
#            TS   parameter     statistic     Description
#        155309       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	155309_00060_00003	155309_00060_00003_cd
USGS	05543830	1964-09-11	10.0	A
USGS	05543830	1964-09-12	9.50	A
USGS	05543830	1964-09-13	10.0	A
USGS	05543830	1964-09-14	12.0	A
USGS	05543830	1964-09-15	12.0	A
USGS	05543830	1964-09-16	11.0	A
USGS	05543830	1964-09-17	10.0	A
USGS	05543830	1964-09-18	19.0	A
USGS	05543830	1964-09-19	10.0	A
USGS	05543830	1964-09-20	12.0	A
USGS	05543830	1964-09-21	14.0	A
USGS	05543830	1964-09-22	13.0	A
USGS	05543830	1964-09-23	14.0	A
USGS	05543830	1964-09-24	10.0	A
USGS	05543830	1964-09-25	12.0	A
USGS	05543830	1964-09-26	12.0	A
USGS	05543830	1964-09-27	10.0	A
USGS	05543830	1964-09-28	10.0	A
USGS	05543830	1964-09-29	10.0	A
USGS	05543830	1964-09-30	9.50	A
USGS	05543830	1964-10-01	9.50	A
USGS	05543830	1964-10-02	9.50	A
USGS	05543830	1964-10-03	7.80	A
USGS	05543830	1964-10-04	7.80	A
USGS	05543830	1964-10-05	8.20	A
USGS	05543830	1964-10-06	9.00	A
USGS	05543830	1964-10-07	9.00	A
USGS	05543830	1964-10-08	10.0	A
USGS	05543830	1964-10-09	9.00	A
USGS	05543830	1964-10-10	7.40	A
USGS	05543830	1964-10-11	7.40	A
USGS	05543830	1964-10-12	9.50	A
USGS	05543830	1964-10-13	12.0	A
USGS	05543830	1964-10-14	11.0	A
USGS	05543830	1964-10-15	12.0	A
USGS	05543830	1964-10-16	12.0	A
USGS	05543830	1964-10-17	10.0	A
USGS	05543830	1964-10-18	9.50	A
USGS	05543830	1964-10-19	10.0	A
USGS	05543830	1964-10-20	11.0	A
USGS	05543830	1964-10-21	12.0	A
USGS	05543830	1964-10-22	12.0	A
USGS	05543830	1964-10-23	11.0	A
USGS	05543830	1964-10-24	11.0	A
USGS	05543830	1964-10-25	10.0	A
USGS	05543830	1964-10-26	11.0	A
USGS	05543830	1964-10-27	12.0	A
USGS	05543830	1964-10-28	13.0	A
USGS	05543830	1964-10-29	12.0	A
USGS	05543830	1964-10-30	12.0	A
USGS	05543830	1964-10-31	12.0	A
USGS	05543830	1964-11-01	12.0	A
USGS	05543830	1964-11-02	17.0	A
USGS	05543830	1964-11-03	16.0	A
USGS	05543830	1964-11-04	14.0	A
USGS	05543830	1964-11-05	13.0	A
USGS	05543830	1964-11-06	13.0	A
USGS	05543830	1964-11-07	13.0	A
USGS	05543830	1964-11-08	12.0	A
USGS	05543830	1964-11-09	13.0	A
USGS	05543830	1964-11-10	14.0	A
USGS	05543830	1964-11-11	13.0	A
USGS	05543830	1964-11-12	14.0	A
USGS	05543830	1964-11-13	13.0	A
USGS	05543830	1964-11-14	11.0	A
USGS	05543830	1964-11-15	18.0	A
USGS	05543830	1964-11-16	15.0	A
USGS	05543830	1964-11-17	15.0	A
USGS	05543830	1964-11-18	14.0	A
USGS	05543830	1964-11-19	14.0	A
USGS	05543830	1964-11-20	14.0	A
USGS	05543830	1964-11-21	12.0	A
USGS	05543830	1964-11-22	11.0	A
USGS	05543830	1964-11-23	12.0	A
USGS	05543830	1964-11-24	12.0	A
USGS	05543830	1964-11-25	13.0	A
USGS	05543830	1964-11-26	12.0	A
USGS	05543830	1964-11-27	19.0	A
USGS	05543830	1964-11-28	44.0	A
USGS	05543830	1964-11-29	30.0	A
USGS	05543830	1964-11-30	26.0	A
USGS	05543830	1964-12-01	20.0	A
USGS	05543830	1964-12-02	18.0	A
USGS	05543830	1964-12-03	15.0	A
USGS	05543830	1964-12-04	14.0	A
USGS	05543830	1964-12-05	12.0	A
USGS	05543830	1964-12-06	11.0	A
USGS	05543830	1964-12-07	12.0	A
USGS	05543830	1964-12-08	12.0	A
USGS	05543830	1964-12-09	12.0	A
USGS	05543830	1964-12-10	12.0	A
USGS	05543830	1964-12-11	15.0	A
USGS	05543830	1964-12-12	15.0	A
USGS	05543830	1964-12-13	16.0	A
USGS	05543830	1964-12-14	16.0	A
USGS	05543830	1964-12-15	14.0	A
USGS	05543830	1964-12-16	12.0	A
USGS	05543830	1964-12-17	12.0	A
USGS	05543830	1964-12-18	10.0	A
USGS	05543830	1964-12-19	8.60	A
USGS	05543830	1964-12-20	7.80	A
USGS	05543830	1964-12-21	8.60	A
USGS	05543830	1964-12-22	9.50	A
USGS	05543830	1964-12-23	10.0	A
USGS	05543830	1964-12-24	10.0	A
USGS	05543830	1964-12-25	9.50	A
USGS	05543830	1964-12-26	9.50	A
USGS	05543830	1964-12-27	9.00	A
USGS	05543830	1964-12-28	10.0	A
USGS	05543830	1964-12-29	10.0	A
USGS	05543830	1964-12-30	12.0	A
USGS	05543830	1964-12-31	10.0	A
USGS	05543830	1965-01-01	14.0	A
USGS	05543830	1965-01-02	41.0	A
USGS	05543830	1965-01-03	38.0	A
USGS	05543830	1965-01-04	36.0	A
USGS	05543830	1965-01-05	28.0	A
USGS	05543830	1965-01-06	21.0	A
USGS	05543830	1965-01-07	20.0	A
USGS	05543830	1965-01-08	24.0	A
USGS	05543830	1965-01-09	18.0	A
USGS	05543830	1965-01-10	20.0	A
USGS	05543830	1965-01-11	16.0	A
USGS	05543830	1965-01-12	14.0	A
USGS	05543830	1965-01-13	12.0	A
USGS	05543830	1965-01-14	10.0	A
USGS	05543830	1965-01-15	10.0	A
USGS	05543830	1965-01-16	9.50	A
USGS	05543830	1965-01-17	9.50	A
USGS	05543830	1965-01-18	10.0	A
USGS	05543830	1965-01-19	10.0	A
USGS	05543830	1965-01-20	10.0	A
USGS	05543830	1965-01-21	10.0	A
USGS	05543830	1965-01-22	19.0	A
USGS	05543830	1965-01-23	14.0	A
USGS	05543830	1965-01-24	12.0	A
USGS	05543830	1965-01-25	12.0	A
USGS	05543830	1965-01-26	11.0	A
USGS	05543830	1965-01-27	10.0	A
USGS	05543830	1965-01-28	9.50	A
USGS	05543830	1965-01-29	9.00	A
USGS	05543830	1965-01-30	8.50	A
USGS	05543830	1965-01-31	8.50	A
USGS	05543830	1965-02-01	8.50	A
USGS	05543830	1965-02-02	8.00	A
USGS	05543830	1965-02-03	8.00	A
USGS	05543830	1965-02-04	8.00	A
USGS	05543830	1965-02-05	8.00	A
USGS	05543830	1965-02-06	15.0	A
USGS	05543830	1965-02-07	80.0	A
USGS	05543830	1965-02-08	76.0	A
USGS	05543830	1965-02-09	89.0	A
USGS	05543830	1965-02-10	130	A
USGS	05543830	1965-02-11	127	A
USGS	05543830	1965-02-12	153	A
USGS	05543830	1965-02-13	173	A
USGS	05543830	1965-02-14	180	A
USGS	05543830	1965-02-15	159	A
USGS	05543830	1965-02-16	136	A
USGS	05543830	1965-02-17	118	A
USGS	05543830	1965-02-18	101	A
USGS	05543830	1965-02-19	73.0	A
USGS	05543830	1965-02-20	90.0	A
USGS	05543830	1965-02-21	100	A
USGS	05543830	1965-02-22	90.0	A
USGS	05543830	1965-02-23	70.0	A
USGS	05543830	1965-02-24	58.0	A
USGS	05543830	1965-02-25	46.0	A
USGS	05543830	1965-02-26	40.0	A
USGS	05543830	1965-02-27	36.0	A
USGS	05543830	1965-02-28	40.0	A
USGS	05543830	1965-03-01	136	A
USGS	05543830	1965-03-02	340	A
USGS	05543830	1965-03-03	572	A
USGS	05543830	1965-03-04	592	A
USGS	05543830	1965-03-05	936	A
USGS	05543830	1965-03-06	1120	A
USGS	05543830	1965-03-07	990	A
USGS	05543830	1965-03-08	640	A
USGS	05543830	1965-03-09	442	A
USGS	05543830	1965-03-10	273	A
USGS	05543830	1965-03-11	245	A
USGS	05543830	1965-03-12	171	A
USGS	05543830	1965-03-13	117	A
USGS	05543830	1965-03-14	112	A
USGS	05543830	1965-03-15	68.0	A
USGS	05543830	1965-03-16	98.0	A
USGS	05543830	1965-03-17	98.0	A
USGS	05543830	1965-03-18	64.0	A
USGS	05543830	1965-03-19	62.0	A
USGS	05543830	1965-03-20	74.0	A
USGS	05543830	1965-03-21	72.0	A
USGS	05543830	1965-03-22	70.0	A
USGS	05543830	1965-03-23	66.0	A
USGS	05543830	1965-03-24	64.0	A
USGS	05543830	1965-03-25	62.0	A
USGS	05543830	1965-03-26	62.0	A
USGS	05543830	1965-03-27	67.0	A
USGS	05543830	1965-03-28	82.0	A
USGS	05543830	1965-03-29	96.0	A
USGS	05543830	1965-03-30	106	A
USGS	05543830	1965-03-31	139	A
USGS	05543830	1965-04-01	224	A
USGS	05543830	1965-04-02	248	A
USGS	05543830	1965-04-03	414	A
USGS	05543830	1965-04-04	612	A
USGS	05543830	1965-04-05	612	A
USGS	05543830	1965-04-06	628	A
USGS	05543830	1965-04-07	724	A
USGS	05543830	1965-04-08	719	A
USGS	05543830	1965-04-09	588	A
USGS	05543830	1965-04-10	453	A
USGS	05543830	1965-04-11	446	A
USGS	05543830	1965-04-12	467	A
USGS	05543830	1965-04-13	446	A
USGS	05543830	1965-04-14	360	A
USGS	05543830	1965-04-15	265	A
USGS	05543830	1965-04-16	302	A
USGS	05543830	1965-04-17	245	A
USGS	05543830	1965-04-18	216	A
USGS	05543830	1965-04-19	155	A
USGS	05543830	1965-04-20	165	A
USGS	05543830	1965-04-21	163	A
USGS	05543830	1965-04-22	141	A
USGS	05543830	1965-04-23	84.0	A
USGS	05543830	1965-04-24	117	A
USGS	05543830	1965-04-25	127	A
USGS	05543830	1965-04-26	167	A
USGS	05543830	1965-04-27	167	A
USGS	05543830	1965-04-28	141	A
USGS	05543830	1965-04-29	116	A
USGS	05543830	1965-04-30	116	A
USGS	05543830	1965-05-01	101	A
USGS	05543830	1965-05-02	92.0	A
USGS	05543830	1965-05-03	85.0	A
USGS	05543830	1965-05-04	79.0	A
USGS	05543830	1965-05-05	74.0	A
USGS	05543830	1965-05-06	73.0	A
USGS	05543830	1965-05-07	68.0	A
USGS	05543830	1965-05-08	68.0	A
USGS	05543830	1965-05-09	71.0	A
USGS	05543830	1965-05-10	70.0	A
USGS	05543830	1965-05-11	66.0	A
USGS	05543830	1965-05-12	62.0	A
USGS	05543830	1965-05-13	57.0	A
USGS	05543830	1965-05-14	54.0	A
USGS	05543830	1965-05-15	61.0	A
USGS	05543830	1965-05-16	83.0	A
USGS	05543830	1965-05-17	86.0	A
USGS	05543830	1965-05-18	77.0	A
USGS	05543830	1965-05-19	65.0	A
USGS	05543830	1965-05-20	56.0	A
USGS	05543830	1965-05-21	48.0	A
USGS	05543830	1965-05-22	39.0	A
USGS	05543830	1965-05-23	61.0	A
USGS	05543830	1965-05-24	60.0	A
USGS	05543830	1965-05-25	60.0	A
USGS	05543830	1965-05-26	50.0	A
USGS	05543830	1965-05-27	47.0	A
USGS	05543830	1965-05-28	39.0	A
USGS	05543830	1965-05-29	28.0	A
USGS	05543830	1965-05-30	22.0	A
USGS	05543830	1965-05-31	22.0	A
USGS	05543830	1965-06-01	30.0	A
USGS	05543830	1965-06-02	25.0	A
USGS	05543830	1965-06-03	26.0	A
USGS	05543830	1965-06-04	26.0	A
USGS	05543830	1965-06-05	26.0	A
USGS	05543830	1965-06-06	33.0	A
USGS	05543830	1965-06-07	34.0	A
USGS	05543830	1965-06-08	34.0	A
USGS	05543830	1965-06-09	34.0	A
USGS	05543830	1965-06-10	33.0	A
USGS	05543830	1965-06-11	28.0	A
USGS	05543830	1965-06-12	25.0	A
USGS	05543830	1965-06-13	26.0	A
USGS	05543830	1965-06-14	29.0	A
USGS	05543830	1965-06-15	28.0	A
USGS	05543830	1965-06-16	29.0	A
USGS	05543830	1965-06-17	30.0	A
USGS	05543830	1965-06-18	30.0	A
USGS	05543830	1965-06-19	32.0	A
USGS	05543830	1965-06-20	32.0	A
USGS	05543830	1965-06-21	35.0	A
USGS	05543830	1965-06-22	32.0	A
USGS	05543830	1965-06-23	24.0	A
USGS	05543830	1965-06-24	25.0	A
USGS	05543830	1965-06-25	26.0	A
USGS	05543830	1965-06-26	29.0	A
USGS	05543830	1965-06-27	30.0	A
USGS	05543830	1965-06-28	29.0	A
USGS	05543830	1965-06-29	26.0	A
USGS	05543830	1965-06-30	24.0	A
USGS	05543830	1965-07-01	26.0	A
USGS	05543830	1965-07-02	21.0	A
USGS	05543830	1965-07-03	20.0	A
USGS	05543830	1965-07-04	19.0	A
USGS	05543830	1965-07-05	14.0	A
USGS	05543830	1965-07-06	12.0	A
USGS	05543830	1965-07-07	12.0	A
USGS	05543830	1965-07-08	15.0	A
USGS	05543830	1965-07-09	15.0	A
USGS	05543830	1965-07-10	15.0	A
USGS	05543830	1965-07-11	15.0	A
USGS	05543830	1965-07-12	16.0	A
USGS	05543830	1965-07-13	16.0	A
USGS	05543830	1965-07-14	7.80	A
USGS	05543830	1965-07-15	7.80	A
USGS	05543830	1965-07-16	29.0	A
USGS	05543830	1965-07-17	16.0	A
USGS	05543830	1965-07-18	16.0	A
USGS	05543830	1965-07-19	15.0	A
USGS	05543830	1965-07-20	15.0	A
USGS	05543830	1965-07-21	13.0	A
USGS	05543830	1965-07-22	12.0	A
USGS	05543830	1965-07-23	12.0	A
USGS	05543830	1965-07-24	12.0	A
USGS	05543830	1965-07-25	12.0	A
USGS	05543830	1965-07-26	13.0	A
USGS	05543830	1965-07-27	14.0	A
USGS	05543830	1965-07-28	12.0	A
USGS	05543830	1965-07-29	12.0	A
USGS	05543830	1965-07-30	13.0	A
USGS	05543830	1965-07-31	13.0	A
USGS	05543830	1965-08-01	13.0	A
USGS	05543830	1965-08-02	12.0	A
USGS	05543830	1965-08-03	18.0	A
USGS	05543830	1965-08-04	22.0	A
USGS	05543830	1965-08-05	19.0	A
USGS	05543830	1965-08-06	19.0	A
USGS	05543830	1965-08-07	42.0	A
USGS	05543830	1965-08-08	65.0	A
USGS	05543830	1965-08-09	64.0	A
USGS	05543830	1965-08-10	52.0	A
USGS	05543830	1965-08-11	50.0	A
USGS	05543830	1965-08-12	51.0	A
USGS	05543830	1965-08-13	36.0	A
USGS	05543830	1965-08-14	26.0	A
USGS	05543830	1965-08-15	20.0	A
USGS	05543830	1965-08-16	24.0	A
USGS	05543830	1965-08-17	52.0	A
USGS	05543830	1965-08-18	56.0	A
USGS	05543830	1965-08-19	49.0	A
USGS	05543830	1965-08-20	39.0	A
USGS	05543830	1965-08-21	32.0	A
USGS	05543830	1965-08-22	26.0	A
USGS	05543830	1965-08-23	23.0	A
USGS	05543830	1965-08-24	21.0	A
USGS	05543830	1965-08-25	22.0	A
USGS	05543830	1965-08-26	25.0	A
USGS	05543830	1965-08-27	26.0	A
USGS	05543830	1965-08-28	22.0	A
USGS	05543830	1965-08-29	19.0	A
USGS	05543830	1965-08-30	18.0	A
USGS	05543830	1965-08-31	18.0	A
USGS	05543830	1965-09-01	17.0	A
USGS	05543830	1965-09-02	17.0	A
USGS	05543830	1965-09-03	16.0	A
USGS	05543830	1965-09-04	32.0	A
USGS	05543830	1965-09-05	31.0	A
USGS	05543830	1965-09-06	34.0	A
USGS	05543830	1965-09-07	91.0	A
USGS	05543830	1965-09-08	91.0	A
USGS	05543830	1965-09-09	171	A
USGS	05543830	1965-09-10	254	A
USGS	05543830	1965-09-11	280	A
USGS	05543830	1965-09-12	311	A
USGS	05543830	1965-09-13	343	A
USGS	05543830	1965-09-14	302	A
USGS	05543830	1965-09-15	280	A
USGS	05543830	1965-09-16	221	A
USGS	05543830	1965-09-17	163	A
USGS	05543830	1965-09-18	146	A
USGS	05543830	1965-09-19	126	A
USGS	05543830	1965-09-20	136	A
USGS	05543830	1965-09-21	146	A
USGS	05543830	1965-09-22	163	A
USGS	05543830	1965-09-23	175	A
USGS	05543830	1965-09-24	196	A
USGS	05543830	1965-09-25	201	A
USGS	05543830	1965-09-26	189	A
USGS	05543830	1965-09-27	169	A
USGS	05543830	1965-09-28	155	A
USGS	05543830	1965-09-29	144	A
USGS	05543830	1965-09-30	138	A
USGS	05543830	1965-10-01	148	A
USGS	05543830	1965-10-02	145	A
USGS	05543830	1965-10-03	139	A
USGS	05543830	1965-10-04	134	A
USGS	05543830	1965-10-05	127	A
USGS	05543830	1965-10-06	122	A
USGS	05543830	1965-10-07	113	A
USGS	05543830	1965-10-08	108	A
USGS	05543830	1965-10-09	100	A
USGS	05543830	1965-10-10	94.0	A
USGS	05543830	1965-10-11	89.0	A
USGS	05543830	1965-10-12	83.0	A
USGS	05543830	1965-10-13	80.0	A
USGS	05543830	1965-10-14	79.0	A
USGS	05543830	1965-10-15	62.0	A
USGS	05543830	1965-10-16	73.0	A
USGS	05543830	1965-10-17	130	A
USGS	05543830	1965-10-18	121	A
USGS	05543830	1965-10-19	124	A
USGS	05543830	1965-10-20	132	A
USGS	05543830	1965-10-21	205	A
USGS	05543830	1965-10-22	238	A
USGS	05543830	1965-10-23	256	A
USGS	05543830	1965-10-24	292	A
USGS	05543830	1965-10-25	312	A
USGS	05543830	1965-10-26	304	A
USGS	05543830	1965-10-27	270	A
USGS	05543830	1965-10-28	236	A
USGS	05543830	1965-10-29	200	A
USGS	05543830	1965-10-30	177	A
USGS	05543830	1965-10-31	132	A
USGS	05543830	1965-11-01	143	A
USGS	05543830	1965-11-02	119	A
USGS	05543830	1965-11-03	116	A
USGS	05543830	1965-11-04	108	A
USGS	05543830	1965-11-05	99.0	A
USGS	05543830	1965-11-06	100	A
USGS	05543830	1965-11-07	113	A
USGS	05543830	1965-11-08	110	A
USGS	05543830	1965-11-09	106	A
USGS	05543830	1965-11-10	102	A
USGS	05543830	1965-11-11	100	A
USGS	05543830	1965-11-12	108	A
USGS	05543830	1965-11-13	110	A
USGS	05543830	1965-11-14	111	A
USGS	05543830	1965-11-15	111	A
USGS	05543830	1965-11-16	106	A
USGS	05543830	1965-11-17	102	A
USGS	05543830	1965-11-18	96.0	A
USGS	05543830	1965-11-19	90.0	A
USGS	05543830	1965-11-20	86.0	A
USGS	05543830	1965-11-21	83.0	A
USGS	05543830	1965-11-22	83.0	A
USGS	05543830	1965-11-23	82.0	A
USGS	05543830	1965-11-24	80.0	A
USGS	05543830	1965-11-25	66.0	A
USGS	05543830	1965-11-26	86.0	A
USGS	05543830	1965-11-27	94.0	A
USGS	05543830	1965-11-28	100	A
USGS	05543830	1965-11-29	100	A
USGS	05543830	1965-11-30	96.0	A
USGS	05543830	1965-12-01	92.0	A
USGS	05543830	1965-12-02	94.0	A
USGS	05543830	1965-12-03	96.0	A
USGS	05543830	1965-12-04	90.0	A
USGS	05543830	1965-12-05	89.0	A
USGS	05543830	1965-12-06	87.0	A
USGS	05543830	1965-12-07	80.0	A
USGS	05543830	1965-12-08	83.0	A
USGS	05543830	1965-12-09	78.0	A
USGS	05543830	1965-12-10	76.0	A
USGS	05543830	1965-12-11	116	A
USGS	05543830	1965-12-12	155	A
USGS	05543830	1965-12-13	186	A
USGS	05543830	1965-12-14	212	A
USGS	05543830	1965-12-15	222	A
USGS	05543830	1965-12-16	208	A
USGS	05543830	1965-12-17	177	A
USGS	05543830	1965-12-18	163	A
USGS	05543830	1965-12-19	139	A
USGS	05543830	1965-12-20	120	A
USGS	05543830	1965-12-21	110	A
USGS	05543830	1965-12-22	100	A
USGS	05543830	1965-12-23	100	A
USGS	05543830	1965-12-24	130	A
USGS	05543830	1965-12-25	145	A
USGS	05543830	1965-12-26	160	A
USGS	05543830	1965-12-27	170	A
USGS	05543830	1965-12-28	175	A
USGS	05543830	1965-12-29	179	A
USGS	05543830	1965-12-30	186	A
USGS	05543830	1965-12-31	240	A
USGS	05543830	1966-01-01	280	A
USGS	05543830	1966-01-02	329	A
USGS	05543830	1966-01-03	313	A
USGS	05543830	1966-01-04	304	A
USGS	05543830	1966-01-05	258	A
USGS	05543830	1966-01-06	206	A
USGS	05543830	1966-01-07	168	A
USGS	05543830	1966-01-08	150	A
USGS	05543830	1966-01-09	130	A
USGS	05543830	1966-01-10	115	A
USGS	05543830	1966-01-11	105	A
USGS	05543830	1966-01-12	92.0	A
USGS	05543830	1966-01-13	90.0	A
USGS	05543830	1966-01-14	86.0	A
USGS	05543830	1966-01-15	80.0	A
USGS	05543830	1966-01-16	75.0	A
USGS	05543830	1966-01-17	70.0	A
USGS	05543830	1966-01-18	68.0	A
USGS	05543830	1966-01-19	67.0	A
USGS	05543830	1966-01-20	67.0	A
USGS	05543830	1966-01-21	67.0	A
USGS	05543830	1966-01-22	65.0	A
USGS	05543830	1966-01-23	64.0	A
USGS	05543830	1966-01-24	63.0	A
USGS	05543830	1966-01-25	62.0	A
USGS	05543830	1966-01-26	61.0	A
USGS	05543830	1966-01-27	60.0	A
USGS	05543830	1966-01-28	59.0	A
USGS	05543830	1966-01-29	58.0	A
USGS	05543830	1966-01-30	56.0	A
USGS	05543830	1966-01-31	53.0	A
USGS	05543830	1966-02-01	52.0	A
USGS	05543830	1966-02-02	49.0	A
USGS	05543830	1966-02-03	48.0	A
USGS	05543830	1966-02-04	48.0	A
USGS	05543830	1966-02-05	45.0	A
USGS	05543830	1966-02-06	45.0	A
USGS	05543830	1966-02-07	48.0	A
USGS	05543830	1966-02-08	59.0	A
USGS	05543830	1966-02-09	225	A
USGS	05543830	1966-02-10	709	A
USGS	05543830	1966-02-11	915	A
USGS	05543830	1966-02-12	832	A
USGS	05543830	1966-02-13	596	A
USGS	05543830	1966-02-14	347	A
USGS	05543830	1966-02-15	270	A
USGS	05543830	1966-02-16	222	A
USGS	05543830	1966-02-17	125	A
USGS	05543830	1966-02-18	130	A
USGS	05543830	1966-02-19	120	A
USGS	05543830	1966-02-20	110	A
USGS	05543830	1966-02-21	100	A
USGS	05543830	1966-02-22	93.0	A
USGS	05543830	1966-02-23	93.0	A
USGS	05543830	1966-02-24	93.0	A
USGS	05543830	1966-02-25	92.0	A
USGS	05543830	1966-02-26	86.0	A
USGS	05543830	1966-02-27	85.0	A
USGS	05543830	1966-02-28	85.0	A
USGS	05543830	1966-03-01	118	A
USGS	05543830	1966-03-02	93.0	A
USGS	05543830	1966-03-03	124	A
USGS	05543830	1966-03-04	164	A
USGS	05543830	1966-03-05	182	A
USGS	05543830	1966-03-06	179	A
USGS	05543830	1966-03-07	146	A
USGS	05543830	1966-03-08	154	A
USGS	05543830	1966-03-09	132	A
USGS	05543830	1966-03-10	126	A
USGS	05543830	1966-03-11	126	A
USGS	05543830	1966-03-12	136	A
USGS	05543830	1966-03-13	143	A
USGS	05543830	1966-03-14	129	A
USGS	05543830	1966-03-15	139	A
USGS	05543830	1966-03-16	139	A
USGS	05543830	1966-03-17	136	A
USGS	05543830	1966-03-18	136	A
USGS	05543830	1966-03-19	139	A
USGS	05543830	1966-03-20	134	A
USGS	05543830	1966-03-21	146	A
USGS	05543830	1966-03-22	172	A
USGS	05543830	1966-03-23	310	A
USGS	05543830	1966-03-24	423	A
USGS	05543830	1966-03-25	441	A
USGS	05543830	1966-03-26	366	A
USGS	05543830	1966-03-27	282	A
USGS	05543830	1966-03-28	214	A
USGS	05543830	1966-03-29	200	A
USGS	05543830	1966-03-30	184	A
USGS	05543830	1966-03-31	172	A
USGS	05543830	1966-04-01	157	A
USGS	05543830	1966-04-02	159	A
USGS	05543830	1966-04-03	155	A
USGS	05543830	1966-04-04	148	A
USGS	05543830	1966-04-05	137	A
USGS	05543830	1966-04-06	132	A
USGS	05543830	1966-04-07	127	A
USGS	05543830	1966-04-08	121	A
USGS	05543830	1966-04-09	103	A
USGS	05543830	1966-04-10	111	A
USGS	05543830	1966-04-11	110	A
USGS	05543830	1966-04-12	105	A
USGS	05543830	1966-04-13	97.0	A
USGS	05543830	1966-04-14	94.0	A
USGS	05543830	1966-04-15	90.0	A
USGS	05543830	1966-04-16	85.0	A
USGS	05543830	1966-04-17	86.0	A
USGS	05543830	1966-04-18	96.0	A
USGS	05543830	1966-04-19	127	A
USGS	05543830	1966-04-20	155	A
USGS	05543830	1966-04-21	164	A
USGS	05543830	1966-04-22	150	A
USGS	05543830	1966-04-23	145	A
USGS	05543830	1966-04-24	136	A
USGS	05543830	1966-04-25	129	A
USGS	05543830	1966-04-26	116	A
USGS	05543830	1966-04-27	97.0	A
USGS	05543830	1966-04-28	100	A
USGS	05543830	1966-04-29	105	A
USGS	05543830	1966-04-30	139	A
USGS	05543830	1966-05-01	136	A
USGS	05543830	1966-05-02	137	A
USGS	05543830	1966-05-03	121	A
USGS	05543830	1966-05-04	103	A
USGS	05543830	1966-05-05	99.0	A
USGS	05543830	1966-05-06	90.0	A
USGS	05543830	1966-05-07	79.0	A
USGS	05543830	1966-05-08	73.0	A
USGS	05543830	1966-05-09	75.0	A
USGS	05543830	1966-05-10	66.0	A
USGS	05543830	1966-05-11	73.0	A
USGS	05543830	1966-05-12	89.0	A
USGS	05543830	1966-05-13	94.0	A
USGS	05543830	1966-05-14	96.0	A
USGS	05543830	1966-05-15	94.0	A
USGS	05543830	1966-05-16	94.0	A
USGS	05543830	1966-05-17	90.0	A
USGS	05543830	1966-05-18	85.0	A
USGS	05543830	1966-05-19	80.0	A
USGS	05543830	1966-05-20	73.0	A
USGS	05543830	1966-05-21	67.0	A
USGS	05543830	1966-05-22	64.0	A
USGS	05543830	1966-05-23	96.0	A
USGS	05543830	1966-05-24	92.0	A
USGS	05543830	1966-05-25	105	A
USGS	05543830	1966-05-26	97.0	A
USGS	05543830	1966-05-27	83.0	A
USGS	05543830	1966-05-28	68.0	A
USGS	05543830	1966-05-29	57.0	A
USGS	05543830	1966-05-30	51.0	A
USGS	05543830	1966-05-31	49.0	A
USGS	05543830	1966-06-01	39.0	A
USGS	05543830	1966-06-02	40.0	A
USGS	05543830	1966-06-03	39.0	A
USGS	05543830	1966-06-04	33.0	A
USGS	05543830	1966-06-05	29.0	A
USGS	05543830	1966-06-06	31.0	A
USGS	05543830	1966-06-07	30.0	A
USGS	05543830	1966-06-08	31.0	A
USGS	05543830	1966-06-09	52.0	A
USGS	05543830	1966-06-10	34.0	A
USGS	05543830	1966-06-11	32.0	A
USGS	05543830	1966-06-12	35.0	A
USGS	05543830	1966-06-13	39.0	A
USGS	05543830	1966-06-14	39.0	A
USGS	05543830	1966-06-15	40.0	A
USGS	05543830	1966-06-16	41.0	A
USGS	05543830	1966-06-17	38.0	A
USGS	05543830	1966-06-18	39.0	A
USGS	05543830	1966-06-19	32.0	A
USGS	05543830	1966-06-20	37.0	A
USGS	05543830	1966-06-21	33.0	A
USGS	05543830	1966-06-22	31.0	A
USGS	05543830	1966-06-23	30.0	A
USGS	05543830	1966-06-24	29.0	A
USGS	05543830	1966-06-25	27.0	A
USGS	05543830	1966-06-26	25.0	A
USGS	05543830	1966-06-27	24.0	A
USGS	05543830	1966-06-28	26.0	A
USGS	05543830	1966-06-29	26.0	A
USGS	05543830	1966-06-30	35.0	A
USGS	05543830	1966-07-01	15.0	A
USGS	05543830	1966-07-02	18.0	A
USGS	05543830	1966-07-03	18.0	A
USGS	05543830	1966-07-04	17.0	A
